leaf_id,date_processed,leaf_area_cm2,lesion_area_cm2,severity_pct,lesion_count,mean_lesion_size_px,leaf_mean_r,leaf_mean_g,leaf_mean_b,lesion_mean_r,lesion_mean_g,lesion_mean_b,lesion_to_leaf_color_ratio_g,exg_mean,ndvi_proxy_mean,leaf_solidity,leaf_circularity,leaf_aspect_ratio,damage_pct_inpaint,lesion_glcm_contrast,lesion_glcm_dissimilarity
1772718009,2026-03-05T21:40:10.296445,0.0031785075000000003,0.0,0.0,0,0,67.44,66.4,57.800000000000004,0.0,0.0,0.0,0.0,7.5600000000000005,-0.001987441302486789,7.894736842105263,6.288121515433458,0.8,20.0,0,0
1772718178,2026-03-05T21:42:59.276463,0.0012714030000000002,0.0,0.0,0,0,64.3,65.1,58.199999999999996,0.0,0.0,0.0,0.0,7.7,0.017342342376191647,30.0,23.561944901923447,1.0,0.0,0,0
1772718943,2026-03-05T21:55:43.774396,0.050771359800000006,0.0,0.0,0,0,232.86894824707846,220.87312186978298,191.9816360601002,0.0,0.0,0.0,0.0,16.895659432387312,-0.025322469212314742,1.0444638186573671,0.7571001828087646,1.131578947368421,23.40966921119593,0,0
1772719604,2026-03-05T22:06:45.295784,4.2380100000000004e-05,0.0,0.0,0,0,40.0,38.0,33.0,0.0,0.0,0.0,0.0,3.0,-0.02564102564102564,0,0,0,0.0,0,0
1772719794,2026-03-05T22:09:54.975368,0.00016952040000000002,0.0,0.0,0,0,40.0,46.5,45.0,0.0,0.0,0.0,0.0,8.0,0.07570698271917785,0,0,0,0.0,0,0
1772722162,2026-03-05T22:49:22.882614,0.023859996300000002,0.0006357015000000001,2.664298401420959,1,15.0,89.51865008880995,85.98934280639432,73.1101243339254,77.2,72.53333333333333,61.733333333333334,0.8435153818612465,9.349911190053286,-0.01943965095505199,16.80597014925373,13.696159479440214,0.7777777777777778,14.285714285714285,0.9000000000000001,0.7
1772726935,2026-03-06T00:08:55.836044,0.32018165550000005,0.07933554720000001,24.778292521508934,37,50.5945945945946,82.80794176042356,74.71647915287889,66.53911317008604,86.06089743589745,77.48023504273505,66.93536324786325,1.0369899106755442,0.08590337524818002,-0.051066481913486714,1.2121941436020858,0.6730969204465264,1.5416666666666667,58.20869864191164,1.9679510591672746,0.4153579254930605
1772728271,2026-03-06T00:31:12.178908,0.1607477193,0.0475080921,29.554442393883466,26,43.11538461538461,92.28394410756658,83.97759029791722,73.19562351700502,95.35147190008921,86.11150758251561,73.83764495985727,1.0254105562808857,2.4756129712628527,-0.0466630855298029,2.110740122426266,1.3447581574702088,1.9736842105263157,61.30458817025981,0.5770629370629371,0.0779402415766052
1772904226,2026-03-08T01:23:47.904189,0.22262266530000002,0.09128673540000001,41.005139920045686,90,23.933333333333334,91.24462212069294,84.93908242908815,69.46087949743004,92.86490250696379,85.5125348189415,68.98189415041783,1.0067513372343304,9.172663240053303,-0.035842696803800665,10.289911851126346,4.8698353963186936,0.40816326530612246,43.609022556390975,0.8306878306878307,0.08370927318295739
1772904276,2026-03-08T01:24:37.114848,0.16871517810000003,0.0764113203,45.29012810851545,75,24.04,93.95955790002512,87.37578497864858,71.58327053504144,95.84470327232391,88.48641153632835,71.84470327232391,1.0127109193691497,9.208741522230595,-0.03622537378475399,10.96694214876033,7.847913984266159,0.9615384615384616,44.09448818897638,1.3840467984763292,0.1584436785779068
1772904568,2026-03-08T01:29:30.164123,1.2056714649000002,0.8288699958000001,68.74758339484693,227,86.15859030837004,101.13965341488277,95.04298920875952,78.6506379837604,102.5812455261274,95.74107781981797,78.98256467941506,1.0073449774346335,10.295687018875883,-0.030753484680711582,9.03286235910462,5.743870032704436,1.0735294117647058,43.52170916609235,1.4974518479958356,0.15475013014055178
1772906081,2026-03-08T01:54:43.890892,1.1710469232,0.8811246591,75.24247249565721,227,91.59030837004406,101.14743775332947,94.75474088013897,78.36153734800232,102.03294694819874,95.1676206050695,78.61901784425953,1.0043573516332318,10.000506658946149,-0.03259109905858475,12.237378210806023,7.547415838127428,0.9178082191780822,34.08892763731474,1.8421502141046586,0.2238950985116494
1773135999,2026-03-10T17:46:40.386084,1.8287013150000002,0.0,0.0,0,0,63.06827346465817,77.93798377752027,76.34871378910776,0.0,0.0,0.0,0.0,16.45898030127462,0.10734167462770175,91.129883843717,69.88820730604951,1.0,43.86317907444668,0,0
1773136068,2026-03-10T17:47:48.845156,0.10239032160000001,0.0,0.0,0,0,63.15314569536424,75.88493377483444,75.19867549668874,0.0,0.0,0.0,0.0,13.418046357615895,0.09366808889573623,17.57090909090909,12.5355539232669,1.0666666666666667,29.53020134228188,0,0
1773136413,2026-03-10T17:53:39.712428,73.36677629610001,1.0668766374,1.4541686186322358,1009,24.949454905847375,35.8076088821317,42.07890369526578,30.642343490871156,45.12135536664813,40.7610630015095,31.34630968459522,0.9686816770869306,17.7078550175287,0.09094207728858017,0.8958955910355636,0.15483022062585242,0.22142857142857142,34.53923566546545,0.12671110551579468,0.02562943650446267
1773136485,2026-03-10T17:54:51.321384,80.4939648534,1.0220808717,1.2697608740748074,924,26.100649350649352,36.25047148105599,43.40211200347069,30.79448638312166,46.421072272670735,42.0227640253763,32.35804619148319,0.9682193350871015,19.759266142763725,0.10039552187628974,0.9533361525169998,0.25789087767342056,0.21222826086956523,29.553372263640448,0.13640087727690256,0.025288966926603224
1773136569,2026-03-10T17:56:09.717949,0.000423801,0.0,0.0,0,0,62.5,76.10000000000001,75.5,0.0,0.0,0.0,0.0,14.200000000000001,0.09831064581606791,10.0,5.390120952601715,0.6666666666666666,0.0,0,0
1773136598,2026-03-10T17:56:39.693739,1.266317388,0.0013561632000000001,0.107095046854083,2,16.0,166.3344042838019,163.90692771084338,146.70957161981258,138.5625,131.875,113.09375,0.8045724597598917,14.76987951807229,-0.002095025862583129,1.362517099863201,0.8123535507235207,0.42023346303501946,60.7642552410661,0.012633333333333333,0.0025000000000000005
1773136645,2026-03-10T17:57:27.891132,88.13064697290001,0.042888661200000004,0.04866486593839278,45,22.488888888888887,107.89288487922023,128.51626642379114,94.9921246589973,104.28557312252964,98.0998023715415,81.30731225296442,0.7633259594396458,54.147523309364765,0.0947777398214112,0.9983830213399895,0.3450876676992103,0.19540229885057472,9.516792699278046,0.09552361396303902,0.004915811088295689
1773136689,2026-03-10T17:58:11.783827,84.82754197890002,0.1627819641,0.1918975374065305,177,21.70056497175141,72.4873053359106,87.87117684999266,62.67123420442458,77.70164019786515,72.22207758396252,58.87997917209061,0.8219086186504004,40.58381415965015,0.10356295235207288,0.9970793822218414,0.3726828556614404,0.2094017094017094,7.064903447352274,0.14535599327693785,0.011608282527173698
1773136735,2026-03-10T17:58:57.369661,84.5198200728,0.20342448000000002,0.24068257578492602,229,20.96069868995633,67.13743977921385,81.19272607113774,57.936433224625034,73.070625,67.681875,54.141875000000006,0.8335953018833229,37.311579138436606,0.1027837272812582,1.0001153403694303,0.3799843982616902,0.20883534136546184,6.829120801152469,0.15192326527204444,0.013786197532410328
